5c386d95152b4f2eeaff6eda,0.8432098627090454,6.53508,21904,69.3098,0,0
5c386c67152b4f2eeaff6718,0.9827440977096558,18.6023,45369,94.6679,0,0
5c386c43152b4f2eeaff6605,1.0691758394241333,14.8766,10404,82.9132,0,1
5c386c32152b4f2eeaff659d,1.0608328580856323,17.0847,10609,120.837,1,0
5c386c32152b4f2eeaff659d,0.945184588432312,20.2602,7225,97.4796,0,0
5c386b39152b4f2eeaff5ff1,0.9482101202011108,62.3947,45369,137.006,3,0
5c386b29152b4f2eeaff5fdd,1.0577486753463745,13.1967,7396,113.303,1,0
5c386b29152b4f2eeaff5fdd,1.0431792736053467,22.6637,10506,135.742,2,0
5c386a69152b4f2eeaff5a60,1.003199815750122,52.2932,15129,126.435,3,0
5c386a17152b4f2eeaff5870,1.0375685691833496,27.756,10506,131.631,2,0
5c3869ef152b4f2eeaff5824,1.0975843667984009,99.5926,10404,91.3716,3,1
5c386933152b4f2eeaff5432,1.072995901107788,91.2958,31329,159.87,0,0
5c38689d152b4f2eeaff51e5,1.0723974704742432,11.7767,15006,89.4525,2,1
5c386851152b4f2eeaff4dd4,1.0836752653121948,408.044,45156,119.22,1,0
5c38678e152b4f2eeaff4903,1.1390372514724731,262.196,31329,120.508,0,1
5c386713152b4f2eeaff4556,1.0286102294921875,40.4983,31329,104.4,1,0
5c3866d7152b4f2eeaff422d,0.9914901256561279,15.7884,10506,94.3076,3,0
5c38664f152b4f2eeaff3f7e,1.086220622062683,280.084,31329,123.586,0,1
5c386418152b4f2eeaff2cd4,1.0375183820724487,120.576,31329,98.3433,2,0
5c3862dd152b4f2eeaff21f1,1.057350754737854,332.88,45156,115.951,2,1
5c38628d152b4f2eeaff204f,1.0431206226348877,77.8628,21756,150.01,5,0
5c3861c2152b4f2eeaff19ed,1.054054617881775,27.2871,31329,156.321,1,0
5c3861b1152b4f2eeaff1922,1.0603259801864624,18.8143,7310,126.15,0,0
5c38617a152b4f2eeaff1806,1.0724800825119019,134.301,45156,161.46,1,0
5c38609b152b4f2eeaff1102,0.9600998163223267,47.081,21904,115.16,3,0
5c385cf0152b4f2eeafefb90,1.0499171018600464,54.04,21756,143.316,2,0
5c385993152b4f2eeafeee69,1.033625841140747,26.2419,21756,93.6053,2,1
5c38590c152b4f2eeafeecb4,1.0512615442276,39.6031,15129,141.416,4,0
5c3858bf152b4f2eeafeeb75,1.0612658262252808,481.109,65025,109.094,0,1
5c38588d152b4f2eeafeead4,1.0288699865341187,119.836,45156,131.95,1,0
5c38587b152b4f2eeafeeabb,1.0556410551071167,209.464,31152,102.201,1,1
5c385857152b4f2eeafee9fa,1.025415301322937,73.0372,45369,118.831,0,1
5c385844152b4f2eeafee992,0.936051607131958,771.087,85986,113.849,1,0
5c385665152b4f2eeafee2ea,1.0402292013168335,114.089,15129,107.954,3,1
5c38564e152b4f2eeafee296,0.9824250936508179,164.083,31329,103.506,2,1
5c385632152b4f2eeafee206,1.036167025566101,201.292,31329,112.221,3,1
5c3855ad152b4f2eeafee05e,1.0253090858459473,193.247,31329,170.017,2,0
5c385539152b4f2eeafede9a,1.1182920932769775,189.683,21756,150.059,2,0
5c385041d9b881aaf1dd4657,1.0671517848968506,95.2001,31329,125.31,1,0
5c384fd7d9b881aaf1dd4524,1.0292854309082031,116.21,31329,98.8144,4,0
5c384ed3d9b881aaf1dd42b3,1.0722754001617432,34.946,21904,147.955,5,0
5c384e3dd9b881aaf1dd4205,1.042589783668518,63.3187,21904,108.617,3,1
5c384d50d9b881aaf1dd403d,1.0349825620651245,305.907,45156,165.698,0,0
5c384d2dd9b881aaf1dd4027,1.107174038887024,24.0574,7225,136.562,1,0
5c384d2dd9b881aaf1dd4027,1.0239137411117554,22.6103,10506,149.384,2,0
5b59925339d29c5a1bc746a5,0.06901055574417114,58.8886,36676,132.119,3,0
5b598e8839d29c5a1bc74184,1.070141315460205,24.9718,10506,88.1324,0,0
5b598e8839d29c5a1bc74184,1.00508713722229,53.1044,64770,146.445,0,0
5b598e7839d29c5a1bc74170,1.0132107734680176,89.1543,21756,163.566,1,0
5b598d3539d29c5a1bc73fc9,1.025184988975525,102.177,44944,117.668,2,1
5b598d3139d29c5a1bc73fc7,0.9745211601257324,30.4344,21609,109.459,1,0
5b598c5b39d29c5a1bc73eaf,1.0759687423706055,45.037,15129,126.838,3,0
5b598aa039d29c5a1bc73c73,1.003236174583435,139.288,93636,143.141,2,0
5b5989fd39d29c5a1bc73b71,1.1025642156600952,45.9175,21756,145.055,2,0
5b59885c39d29c5a1bc7395a,1.0784096717834473,30.2474,21904,188.562,6,0
5b5987b739d29c5a1bc73842,1.0829318761825562,14.2775,15129,105.811,0,0
5b5987b039d29c5a1bc7383a,1.0480453968048096,91.6383,15129,164.946,3,1
5b59831539d29c5a1bc73211,1.0625180006027222,43.4152,15129,122.974,1,0
5b59822e39d29c5a1bc730a7,0.3658456802368164,17.5948,64770,103.303,0,0
5b5980e139d29c5a1bc72efc,1.07638418674469,55.1598,21609,118.69,1,1
5b597e1439d29c5a1bc72bae,1.0868477821350098,41.1623,21756,111.47,2,0
5b597cd839d29c5a1bc729ed,1.0436574220657349,19.6884,10404,137.276,2,0
5b597c1039d29c5a1bc728d2,1.0392770767211914,86.1381,44944,137.268,0,0
5b597bda39d29c5a1bc72851,1.0072373151779175,34.2594,10404,120.383,1,0
5b597b8239d29c5a1bc72784,0.9332935810089111,39.6758,44304,93.7875,1,0
5b597b6f39d29c5a1bc72757,0.7756609916687012,80.9414,45156,115.483,2,0
5b5979e539d29c5a1bc72479,1.0270978212356567,92.931,45369,113.279,3,1
5b59783039d29c5a1bc72275,1.0023252964019775,22.4355,45156,122.744,3,0
5b59782d39d29c5a1bc7225f,1.0450263023376465,51.4484,31329,132.464,2,1
5b59780e39d29c5a1bc72210,0.8891904354095459,13.1575,21756,131.076,0,0
5b59755939d29c5a1bc71ec0,0.9979634284973145,62.3547,31329,120.205,2,0
5b59727939d29c5a1bc71ae9,1.065126657485962,42.6116,21609,146.047,2,0
5b59725339d29c5a1bc71a95,1.0523505210876465,22.1921,31329,124.311,0,0
5b5971b539d29c5a1bc719f7,1.0516711473464966,57.1944,21904,101.924,2,0
5b59714f39d29c5a1bc7196d,1.0532950162887573,8.58246,10404,153.892,1,0
5b59704e39d29c5a1bc7183d,1.1426355838775635,10.3355,7225,109.899,1,0
5b59704e39d29c5a1bc7183d,0.9941030740737915,163.593,45156,97.6975,1,1
5b59704a39d29c5a1bc7183a,1.0190318822860718,9.58754,15129,109.715,1,0
5b596dfb39d29c5a1bc71561,1.030940294265747,164.542,31329,141.617,2,1
5b596dba39d29c5a1bc71531,1.0906339883804321,14.5371,15006,125.473,2,0
5b596d3239d29c5a1bc714a3,1.0884186029434204,27.9108,7224,134.562,4,0
5b596cc439d29c5a1bc71433,1.0566798448562622,49.4928,10404,145.831,2,1
5b58899939d29c5a1bc6f796,1.0691823959350586,117.28,45156,178.192,3,0
5b5888be39d29c5a1bc6f74f,1.0538840293884277,11.6178,10404,167.552,5,0
5b58873839d29c5a1bc6f675,1.0311282873153687,15.8626,21609,132.092,0,0
5b58832a39d29c5a1bc6f469,1.026240348815918,24.2454,21609,97.7324,2,0
5b587fb239d29c5a1bc6f1c4,1.0541657209396362,11.5001,7225,148.013,3,0
5b587f7139d29c5a1bc6f16d,1.0773108005523682,161.506,31329,104.819,0,0
5b5879c139d29c5a1bc6eb94,1.026883602142334,127.875,45156,130.299,2,0
5b5878d139d29c5a1bc6ea92,1.0421842336654663,147.638,31329,126.298,2,0
5b58785039d29c5a1bc6ea0b,1.0457944869995117,118.21,45156,163.011,3,0
5b5876d339d29c5a1bc6e7ea,1.079440712928772,269.267,31329,178.387,2,1
5b5876d339d29c5a1bc6e7ea,1.0378327369689941,3.8462,5041,101.655,0,0
5b58755139d29c5a1bc6e62e,1.021910548210144,83.6573,31329,114.514,2,0
5b5873d939d29c5a1bc6e435,1.024786114692688,65.026,31152,170.093,2,0
5b5871c839d29c5a1bc6e168,1.0685951709747314,236.3,31329,83.2942,0,1
5b5871a539d29c5a1bc6e14f,1.0646504163742065,70.4798,15129,157.171,2,0
5b5870a839d29c5a1bc6e059,1.1122311353683472,17.4442,15006,126.714,2,0
5b586ea439d29c5a1bc6de39,1.0624865293502808,8.30037,21756,164.821,4,0
5b586e6239d29c5a1bc6de0c,1.0244663953781128,35.1788,31329,148.818,2,0
5b586e2439d29c5a1bc6ddd3,1.0531079769134521,77.2742,15006,152.948,1,1
5b58694339d29c5a1bc6d93e,1.062589406967163,49.8496,21756,99.1458,0,1
5b58681139d29c5a1bc6d84a,1.1074984073638916,32.5511,31329,96.9973,0,0
5b5866fe39d29c5a1bc6d77e,1.0294691324234009,83.8291,31329,119.57,2,1
5b5866e639d29c5a1bc6d765,1.0581613779067993,86.3842,31329,102.561,1,0
5b58665e39d29c5a1bc6d6e1,0.8735156059265137,59.9449,64770,103.282,3,1
5b58660b39d29c5a1bc6d681,1.0629125833511353,29.6586,45156,143.944,4,0
5b5864ed39d29c5a1bc6d5f9,0.9769753217697144,38.8751,31329,130.494,1,0
5b58646439d29c5a1bc6d57a,0.9298226833343506,37.5856,65025,131.477,1,0
5b5863da39d29c5a1bc6d4e9,0.8400403261184692,41.3481,31329,162.488,1,0
5b5863c739d29c5a1bc6d4bf,1.0744328498840332,43.3529,21904,111.583,2,1
5b5862ac39d29c5a1bc6d3b5,1.0203043222427368,78.8035,44944,107.573,0,0
5b58629239d29c5a1bc6d3a1,1.0558404922485352,59.641,21756,145.878,0,0
5b58614239d29c5a1bc6d251,1.0299917459487915,22.942,21904,150.656,2,1
5b5860e439d29c5a1bc6d204,1.0485897064208984,5.19382,3481,168.709,4,1
5b5860e439d29c5a1bc6d204,1.0138882398605347,4.86484,15129,198.011,2,0
5b5860b839d29c5a1bc6d1ce,0.5269221067428589,43.3548,23718,116.067,1,0
5b58607a39d29c5a1bc6d1a2,1.0491695404052734,111.986,31329,91.5236,3,1
5b58604439d29c5a1bc6d167,1.0850493907928467,23.5684,31329,138.511,0,0
5b58603839d29c5a1bc6d158,1.0023530721664429,47.6896,31329,141.378,4,0
5b585fd839d29c5a1bc6d0dc,1.066482663154602,73.2702,44944,155.193,2,0
5b585fc239d29c5a1bc6d0ab,1.006514310836792,8.77308,15129,93.4009,0,0
5b585fbd39d29c5a1bc6d0a6,0.2282458245754242,28.4334,44096,69.7165,0,0
5b585f1f39d29c5a1bc6cf98,0.903005838394165,91.0445,44944,86.5427,2,0
5b585ef539d29c5a1bc6cf5e,1.0641448497772217,55.7931,15129,90.7863,4,0
5b585dac39d29c5a1bc6cdc9,1.0356568098068237,57.7583,31329,149.011,0,0
5b585d3d39d29c5a1bc6cd6c,1.042504072189331,77.2119,21609,168.043,3,0
5b585d1239d29c5a1bc6cd3b,1.0537148714065552,38.4964,21756,105.946,2,0
5b585ca039d29c5a1bc6ccf3,1.0818384885787964,38.5415,21609,94.0311,2,0
5b585c5639d29c5a1bc6cc85,1.0260566473007202,242.055,93636,160.757,2,0
5b585bba39d29c5a1bc6cbc0,0.13129109144210815,91.0489,57456,78.4724,0,0
5b585bad39d29c5a1bc6cbb1,1.1235289573669434,22.485,10404,133.849,3,0
5b585a7c39d29c5a1bc6ca72,1.0892339944839478,42.9854,31329,116.21,2,0
5b5859cb39d29c5a1bc6c9e2,1.0472131967544556,24.6296,21904,126.091,1,0
5b58592039d29c5a1bc6c93f,0.9484692811965942,55.5575,31329,114.014,3,1
5b58589139d29c5a1bc6c8b6,1.0817582607269287,189.41,31329,139.73,2,0
5b58580239d29c5a1bc6c816,0.7575838565826416,101.383,65025,84.9775,1,0
5b5857be39d29c5a1bc6c7df,1.0235174894332886,63.0811,45369,109.158,0,1
5b5857a939d29c5a1bc6c7bb,1.0426617860794067,27.3094,45156,138.661,2,0
5b58569939d29c5a1bc6c6ea,1.0128047466278076,7.10732,21609,146.266,2,0
5b5855db39d29c5a1bc6c667,1.0379068851470947,13.7564,31329,143.553,1,0
5b5854da39d29c5a1bc6c555,0.9943394660949707,34.8344,15129,151.182,1,0
5b584dab39d29c5a1bc6bd47,1.068410873413086,43.0419,21756,126.268,3,0
5b584d5939d29c5a1bc6bccf,0.9092144966125488,124.297,93636,103.444,0,0
5b584ceb39d29c5a1bc6bc2a,1.0807886123657227,14.7755,21904,107.004,0,0
5b584c9b39d29c5a1bc6bbf0,1.087852120399475,50.6125,21904,147.421,2,0
5b584c5739d29c5a1bc6bb9c,1.0253303050994873,31.1442,15129,135.637,6,0
5b584bc739d29c5a1bc6bb2a,0.7732946872711182,111.016,21756,104.42,2,0
5b584b8b39d29c5a1bc6bb00,1.0154106616973877,24.7957,21756,124.027,1,0
5b584b4439d29c5a1bc6bad7,0.9510114192962646,75.5148,45369,120.427,2,0
5b584a4739d29c5a1bc6ba19,1.0487807989120483,17.0933,45369,166.869,2,0
5b58495639d29c5a1bc6b90b,1.0491198301315308,36.8851,15129,146.831,3,0
5b5846e139d29c5a1bc6b4fd,1.0513075590133667,136.144,44944,122.404,0,0
5b58458539d29c5a1bc6b3bc,1.0062458515167236,25.3618,31329,109.117,0,0
5b58444e39d29c5a1bc6b17f,0.8923454284667969,67.5373,65025,153.734,4,0
5b5843dc39d29c5a1bc6b0ad,1.0664420127868652,27.3271,15129,166.06,4,1
5b58438e39d29c5a1bc6b047,1.0412660837173462,7.15278,7225,102.962,1,0
5b58438e39d29c5a1bc6b047,0.2629692554473877,12.5638,10404,145.669,0,0
5b58419839d29c5a1bc6ace5,1.1075458526611328,121.984,45156,139.163,0,1
5b5840c739d29c5a1bc6ab87,1.078945517539978,45.4773,15129,105.385,2,0
5b583fd439d29c5a1bc6aa65,1.0289944410324097,80.4039,31329,114.451,2,1
5b583efb39d29c5a1bc6a91e,1.0675424337387085,11.783,7225,166.231,2,0
5b583de039d29c5a1bc6a7c8,1.0478354692459106,27.0513,15129,106.392,1,0
5b583dc539d29c5a1bc6a795,0.5883644223213196,310.717,132854,96.7598,0,0
5b583d6b39d29c5a1bc6a733,1.0306776762008667,178.646,44944,159.151,3,0
5b583b1d39d29c5a1bc6a3e4,1.048719048500061,29.5656,45156,152.422,3,0
5b583aea39d29c5a1bc6a393,1.04737389087677,37.4469,15129,175.901,3,0
5b5839ff39d29c5a1bc6a29a,1.0259337425231934,121.242,45369,104.668,1,1
5b5838ec39d29c5a1bc6a196,1.039264440536499,36.394,31329,106.809,2,0
5b5835a039d29c5a1bc69dfe,1.0805697441101074,48.4232,21756,130.814,0,0
5b58359e39d29c5a1bc69deb,1.0574672222137451,114.083,31329,109.881,0,0
5b58357539d29c5a1bc69db3,0.9127397537231445,78.7093,15129,125.893,1,0
5b58352739d29c5a1bc69d50,1.0725423097610474,88.963,21756,130.267,2,0
5b58343339d29c5a1bc69bed,0.7248003482818604,11.7725,15129,199.677,0,0
5b58341f39d29c5a1bc69bd3,1.0678751468658447,4.8781,10506,148.828,3,0
5b5833f339d29c5a1bc69b9b,1.0565131902694702,6.42931,3481,69.4167,1,0
5b5833f339d29c5a1bc69b9b,0.9237169027328491,72.4468,45156,175.614,2,0
5b5833d339d29c5a1bc69b3f,1.031943917274475,59.5158,45369,122.981,2,0
5b58335739d29c5a1bc69ab8,1.0518351793289185,8.13906,15129,153.612,3,0
5b58310a39d29c5a1bc69745,1.0396678447723389,173.85,31329,177.039,2,0
5b58309b39d29c5a1bc696b0,0.9290479421615601,14.5231,21609,162.023,2,0
5b58306939d29c5a1bc6967a,1.1000306606292725,12.1408,5041,161.535,5,0
5b58306939d29c5a1bc6967a,1.0920721292495728,47.1283,21609,192.964,4,1
5b582fc639d29c5a1bc6956d,0.4570199251174927,72.9764,26904,93.3573,2,0
5b58299839d29c5a1bc68b55,1.0386033058166504,173.174,45156,126.659,0,1
5b5828ea39d29c5a1bc68a77,1.0130019187927246,375.116,65025,120.381,1,1
5b58284939d29c5a1bc6896a,1.0455998182296753,144.283,45369,139.137,2,1
5b5825d539d29c5a1bc68603,1.0495712757110596,26.9433,21756,131.484,2,0
5b58259639d29c5a1bc6858e,1.0526533126831055,82.217,21904,175.576,0,0
5b58259639d29c5a1bc6858e,0.9879405498504639,10.5519,3481,128.214,3,0
5b58256039d29c5a1bc684ea,0.871666669845581,23.9764,15006,119.303,2,0
5b5824dc39d29c5a1bc683f2,1.0558648109436035,14.28,15129,165.899,4,0
5b5823e639d29c5a1bc682f9,1.0680935382843018,10.3351,15129,129.726,2,0
5b58238439d29c5a1bc6829b,1.048361897468567,29.9395,15006,96.5774,3,1
5b58227339d29c5a1bc68177,1.0790528059005737,263.52,21609,163.75,0,0
5b58224d39d29c5a1bc68143,1.0497950315475464,18.8771,7310,143.746,2,1
5b58223f39d29c5a1bc6811d,0.7478272914886475,82.2375,65025,136.17,1,0
5b58222539d29c5a1bc680f8,1.0689107179641724,72.4822,21756,169.174,4,0
5b58210e39d29c5a1bc67fe3,1.0911738872528076,47.9864,21609,175.866,2,0
5b58210c39d29c5a1bc67fdc,1.0521197319030762,80.4919,10404,165.939,0,0
5b58210c39d29c5a1bc67fdc,1.0421006679534912,21.89,3481,132.45,2,1
5b5820f239d29c5a1bc67fc6,1.0935962200164795,39.0165,21756,160.957,1,0
5b5820f239d29c5a1bc67fc6,0.2904549241065979,13.6056,3481,136.98,2,0
5b5820d339d29c5a1bc67faa,1.0521116256713867,34.3294,45156,165.265,2,0
5b581f3539d29c5a1bc67d65,0.7570823431015015,121.152,57630,113.998,2,0
5b581f3239d29c5a1bc67d63,1.1197494268417358,138.261,21756,174.736,2,1
5b581e0439d29c5a1bc67b7a,1.0678304433822632,36.5424,15129,145.841,5,0
5b581cfe39d29c5a1bc67a85,1.0653096437454224,16.724,7225,138.076,3,0
5b581cbd39d29c5a1bc67a4c,1.0479485988616943,35.5501,10506,144.013,2,1
5b581c6039d29c5a1bc679ca,1.0426028966903687,78.3232,21756,147.045,3,0
5b5735a939d29c5a1bc65196,1.0034167766571045,6.31405,21609,145.653,1,0
5b5734d139d29c5a1bc6510d,1.0392364263534546,21.9705,31329,144.502,3,0
5b5734bf39d29c5a1bc650e0,1.060949444770813,42.457,31329,112.054,2,0
5b5734b739d29c5a1bc650c2,1.0436488389968872,11.6695,7310,123.369,1,0
5b5734b539d29c5a1bc650ae,1.0363764762878418,15.9242,45156,126.341,0,1
5b5734ae39d29c5a1bc650aa,0.370095431804657,78.6686,59160,126.554,3,0
5b5734aa39d29c5a1bc65087,0.9832078218460083,100.353,45156,124.636,2,1
5b57348e39d29c5a1bc65049,0.9030935764312744,14.8973,15006,130.18,2,0
5b5730ec39d29c5a1bc64ed8,1.046418309211731,6.51128,15129,141.025,2,0
5b572b0739d29c5a1bc64b57,1.0607984066009521,10.8799,21756,137.956,3,0
5b5729e539d29c5a1bc64a2b,0.34023070335388184,324.734,93636,97.0319,2,1
5b5729e139d29c5a1bc64a24,0.8639289140701294,14.3676,31329,98.8705,0,0
5b5729e139d29c5a1bc64a24,0.5802862048149109,11.2537,3481,122.117,3,0
5b5726ff39d29c5a1bc646f6,0.9665141105651855,20.0317,31329,106.172,0,0
5b57244339d29c5a1bc64330,1.055138349533081,4.22519,15006,133.559,1,0
5b57228439d29c5a1bc64069,0.8401844501495361,153.429,45156,129.559,2,0
5b57227839d29c5a1bc6405d,1.0699410438537598,31.7146,15129,120.891,2,1
5b57227239d29c5a1bc64041,0.9074611663818359,133.711,45156,117.76,3,1
5b57226839d29c5a1bc64026,1.0436279773712158,5.46446,15129,147.247,4,0
5b57217039d29c5a1bc63f11,0.954575777053833,12.408,21609,147.651,1,0
5b5720c539d29c5a1bc63e62,0.5118072032928467,37.3559,31152,89.1622,0,0
5b57202839d29c5a1bc63daa,0.5783849954605103,47.614,45156,97.951,2,0
5b57202239d29c5a1bc63da8,1.0276950597763062,73.3682,45369,96.7184,2,0
5b57201d39d29c5a1bc63d8d,1.0443631410598755,29.5377,31329,97.8408,1,1
5b571fb039d29c5a1bc63d2e,1.00114905834198,57.6598,45156,99.3479,3,0
5b571f4c39d29c5a1bc63cb4,0.9725546836853027,99.4891,45156,183.669,2,0
5b5717e239d29c5a1bc6371c,1.0522854328155518,56.5432,21756,130.08,2,0
5b5717d639d29c5a1bc63713,0.23724794387817383,72.3594,87516,107.943,2,0
5b57169239d29c5a1bc6364f,1.0031969547271729,27.8106,15006,117.163,2,0
5b57163c39d29c5a1bc63625,1.0257028341293335,22.9817,15129,147.061,3,0
5b57136f39d29c5a1bc63483,0.9266266822814941,10.3016,14884,111.124,1,0
5b5713587229a08a50d17c96,1.0509406328201294,43.0325,15129,102.471,2,0
5b5713587229a08a50d17c96,0.9930934906005859,56.1311,21904,93.4192,2,0
5b57134c7229a08a50d17c88,1.0376659631729126,53.4893,31329,133.911,4,1
5b57134c7229a08a50d17c88,0.49644386768341064,5.05587,7224,96.2043,0,0
5b5711b87229a08a50d17bda,1.0487359762191772,37.3808,15129,109.782,3,0
5b5711817229a08a50d17baa,1.070967197418213,11.3943,21904,96.6699,0,0
5b5710b37229a08a50d17b6e,1.0614521503448486,16.6673,15129,143.292,1,0
5b570da67229a08a50d17a6d,1.052825689315796,7.59235,10609,177.578,0,0
5b570da67229a08a50d17a6d,1.005768895149231,43.773,15129,152.082,5,0
5b570da37229a08a50d17a6a,1.067706823348999,21.7569,10404,182.382,3,0
5b570cb87229a08a50d17a0f,1.0174472332000732,33.9603,21756,129.729,1,0
5b570b9d7229a08a50d17974,1.0499600172042847,35.5162,15129,118.293,4,0
5b5709be7229a08a50d17893,1.09034264087677,313.405,45156,103.245,0,1
5b5709777229a08a50d1785d,1.009191870689392,116.878,45156,125.175,1,0
5b5708d27229a08a50d17804,1.044190526008606,26.2763,15129,106.314,0,0
5b5708ca7229a08a50d177fc,1.0517723560333252,6.31924,15129,131.854,0,0
5b5707647229a08a50d176ec,0.9810006618499756,98.1161,31329,111.202,1,0
5b5707627229a08a50d176ea,1.0835449695587158,31.8502,10506,121.798,1,0
5b57056f7229a08a50d17517,1.0646142959594727,78.0542,45369,133.75,3,0
5b5704587229a08a50d17419,1.1159424781799316,17.6317,10609,105.174,0,1
5b5703287229a08a50d17330,0.940356969833374,115.766,45156,147.111,3,0
5b5701c67229a08a50d171fc,1.0709736347198486,55.1703,21756,105.576,1,0
5b56f9c67229a08a50d16a0f,1.0629613399505615,44.3163,64770,167.235,3,0
5b56f6487229a08a50d16619,0.9938985109329224,94.7364,44096,101.015,2,0
5b56f4967229a08a50d163ee,1.0634747743606567,45.556,93636,145.836,2,0
5b56f4847229a08a50d163cc,1.0512830018997192,16.761,10506,126.083,4,0
5b56f2ff7229a08a50d161ba,1.0685484409332275,9.72794,15129,130.077,2,0
5b56f1397229a08a50d15f9f,0.9791439771652222,11.2849,5041,102.001,2,0
5b56f1397229a08a50d15f9f,0.9307974576950073,15.9542,21609,153.314,2,0
5b56f0e57229a08a50d15f43,1.0353782176971436,49.0669,21904,120.028,3,0
5b56f0e57229a08a50d15f43,0.6198431253433228,17.0265,3481,107.732,1,0
5b56f0bd7229a08a50d15f0c,1.0490202903747559,57.4687,15129,90.4509,2,1
5b56f0b67229a08a50d15eea,1.0478034019470215,41.5591,31329,105.612,1,1
5b56ef907229a08a50d15d8b,1.0466796159744263,66.5454,45156,186.9,4,0
5b56eebf7229a08a50d15cb1,1.0549455881118774,35.0375,15129,108.802,2,1
5b56edae7229a08a50d15c04,1.075739860534668,57.7322,21756,97.0316,2,0
5b56ea887229a08a50d15a96,1.0533162355422974,76.1342,21756,108.329,1,0
5b56e9387229a08a50d15950,1.053603172302246,72.9395,31329,148.259,2,0
5b56e6a07229a08a50d1571b,0.8574299812316895,84.2878,31329,182.39,3,0
5b56e65b7229a08a50d156b5,1.103712797164917,7.93702,10404,100.883,0,0
5b56e6577229a08a50d156ae,1.1035010814666748,4.9307,5040,98.3836,2,0
5b56e6577229a08a50d156ae,1.03951895236969,83.9762,21609,174.978,1,0
